id1;id2;dist;edge_id
32206613;32206498;72;41624145
32206613;32206726;84;41624154
32206614;32207218;394;41661468
32206615;32206559;447;40818937
32206615;32206798;359;40272264
32206615;32207209;1022;40272263
32206619;32206683;47;41661464
32206655;32206886;130;40955081
32206683;32206619;47;41661463
32206683;32206721;236;41661460
32206683;32207181;339;41661466
32206684;32206536;210;41661462
32206696;32206552;81;40607089
32206696;32206897;118;40632149
32206696;32207590;609;40607092
32206721;32206683;236;41661459
32206725;32206830;470;40262735
32206725;32207146;230;40280616
32206725;32207172;263;40262738
32206726;32206613;84;41624153
32206726;32207260;321;41624138
32206740;32206484;443;41656854
32206740;32207456;488;40550734
32206749;32207106;186;41513561
32206758;32206484;919;41600724
32206758;32206530;131;41656862
32206758;32207581;471;41600725
32206798;32206485;527;40272266
32206798;32206615;359;40272265
32206830;32206482;390;40262733
32206830;32206486;196;40280610
32206830;32206725;470;40262736
32206830;32207229;207;40280613
32206886;32206546;220;40262460
32206886;32206655;130;40955082
32206886;32206896;14;40262461
32206886;32207074;95;40955083
32206888;32205767;1037;40253995
32206888;32206356;753;40253996
32206888;32207658;501;40103492
32206889;32207668;512;41656853
32206896;32206886;14;40262462
32206896;32206960;64;41068869
32206897;32206696;118;40632148
32206917;32206612;179;40280634
32206917;32207026;135;40262703
32206917;32207349;362;40262702
32206960;32206158;705;41068875
32206960;32206896;64;41068870
32206969;32206548;295;40279404
32206969;32207162;305;40279405
32206969;32207868;530;40302226
32206988;32206375;382;41829511
32206988;32207155;375;40607105
32206988;32207428;275;40607108
32207020;32206546;265;40262464
32207020;32207049;55;40280618
32207020;32207817;535;40262465
32207022;32206377;598;41627213
32207022;32207039;106;40608768
32207022;32207282;256;40608769
32207026;32206075;557;40280625
32207026;32206917;135;40262704
32207026;32207172;262;40262705
32207026;32207530;314;41247685
32207039;32207022;106;40608767
32207039;32207109;81;40608752
32207049;32206482;309;41513539
32207049;32207020;55;40280619
32207049;32207106;125;40280620
32207074;32206886;95;40955084
32207074;32207104;18;40955085
32207074;32207487;293;41068864
32207104;32207074;18;40955086
32207106;32206749;186;41513560
32207106;32207049;125;40280621
32207106;32207229;246;40280622
32207109;32207039;81;40608751
32207109;32207195;53;40608754
32207109;32208132;1026;40608774
32207120;32207159;18;40272258
32207120;32207189;43;40269963
32207135;32207357;237;40453775
32207146;32206725;230;40280617
32207155;32206988;375;40607106
32207155;32207503;785;40607109
32207159;32206559;522;40818933
32207159;32207120;18;40272259
32207159;32207209;28;40272260
32207161;32207450;192;41624142
32207162;32206969;305;40279406
32207162;32207171;15;40279407
32207162;32208467;701;40813264
32207171;32207162;15;40279408
32207171;32208331;731;40813262
32207172;32206075;770;41037235
32207172;32206725;263;40262737
32207172;32207026;262;40262706
32207172;32207318;112;40541904
32207181;32206683;339;41661465
32207181;32207314;220;40550742
32207189;32207120;43;40269962
32207189;32207224;23;39836912
32207192;32207218;25;40550730
32207195;32206377;478;40607120
32207195;32207109;53;40608753
32207195;32208464;783;40607121
32207209;32206615;1022;40272262
32207209;32207159;28;40272261
32207218;32206614;394;41661467
32207218;32207192;25;40550729
32207218;32207314;57;40550732
32207224;32207189;23;39836911
32207224;32207312;82;39836910
32207229;32206830;207;40280612
32207229;32207106;246;40280623
32207229;32207295;158;40607416
32207229;32207553;214;40280615
32207260;32206536;530;41624143
32207260;32206726;321;41624137
32207260;32207353;57;41624140
32207282;32206484;679;41600626
32207282;32207022;256;40608770
32207282;32207456;376;41600627
32207294;32207476;162;42005888
32207295;32207229;158;40607417
32207312;32207224;82;39836909
32207312;32207361;83;40269955
32207314;32207181;220;40550741
32207314;32207218;57;40550731
32207314;32207392;59;40550744
32207318;32207172;112;40541903
32207318;32207400;100;40607373
32207318;32209566;1216;40541902
32207349;32206917;362;40262701
32207349;32207353;19;40262708
32207349;32207828;362;40607424
32207353;32207260;57;41624139
32207353;32207349;19;40262707
32207353;32207432;197;40262710
32207357;32207135;237;40453776
32207357;32207361;130;40269956
32207361;32206560;494;41606173
32207361;32207312;83;40269954
32207361;32207357;130;40269957
32207392;32207314;59;40550743
32207392;32207432;47;40550727
32207392;32207445;43;40550746
32207400;32207318;100;40607372
32207400;32207411;12;40262740
32207411;32207400;12;40262739
32207411;32207488;86;40262742
32207411;32207506;79;40280636
32207428;32206988;275;40607107
32207428;32207668;444;40607098
32207432;32207353;197;40262709
32207432;32207392;47;40550728
32207432;32207445;30;40262712
32207434;32207515;101;40539051
32207445;32207392;43;40550745
32207445;32207432;30;40262711
32207445;32208021;413;40262714
32207450;32207161;192;41624141
32207450;32207612;98;41538339
32207456;32206740;488;40550733
32207456;32207282;376;41600628
32207456;32207581;84;40550736
32207476;32207294;162;42005889
32207476;32207670;125;41450269
32207481;32207490;129;40356984
32207487;32207074;293;41068863
32207488;32207411;86;40262741
32207488;32207546;286;40280602
32207490;32207481;129;40356983
32207503;32207155;785;40607110
32207503;32207608;145;40607111
32207503;32207723;191;40608757
32207506;32207411;79;40280637
32207515;32207434;101;40539050
32207515;32207722;150;41450267
32207530;32207026;314;41247686
32207530;32207632;211;40280626
32207530;32207827;177;41247687
32207531;32207546;22;40280607
32207531;32207553;123;40280604
32207531;32207669;80;41475686
32207546;32207488;286;40280603
32207546;32207531;22;40280606
32207546;32207936;376;41475685
32207553;32207229;214;40280614
32207553;32207531;123;40280605
32207553;32207866;314;41570058
32207581;32206758;471;41600726
32207581;32207456;84;40550735
32207581;32208117;357;40550738
32207586;32207603;32;41079632
32207590;32206696;609;40607091
32207590;32207608;14;40607116
32207590;32207979;258;40607094
32207603;32207586;32;41079631
32207603;32207925;270;40269915
32207608;32207503;145;40607112
32207608;32207590;14;40607115
32207608;32207704;72;40607113
32207612;32207450;98;41538338
32207632;32207530;211;40280627
32207632;32207805;348;41639304
32207658;32206888;501;40103493
32207658;32207721;45;40272272
32207668;32206889;512;41656852
32207668;32207428;444;40607097
32207668;32208138;308;40607100
32207669;32207531;80;41475687
32207670;32207476;125;41450268
32207670;32207722;46;40474916
32207704;32207608;72;40607114
32207721;32207658;45;40272273
32207722;32207515;150;41450266
32207722;32207670;46;40474915
32207722;32208055;213;40474918
32207723;32207503;191;40608758
32207723;32207833;220;41596058
32207723;32207911;1004;41506250
32207740;32207790;609;40606427
32207740;32208268;366;40606428
32207740;32208727;537;41348809
32207790;32207740;609;40606426
32207790;32207905;533;40606431
32207790;32208390;370;41348811
32207805;32207632;348;41639305
32207805;32207828;58;41475682
32207805;32209186;737;40955072
32207812;32207911;423;41538332
32207812;32208182;298;41538329
32207815;32207820;320;40694500
32207817;32207020;535;40262466
32207817;32207866;42;40607361
32207817;32208009;99;40262467
32207820;32207815;320;40694499
32207822;32208052;133;40103494
32207827;32207530;177;41247688
32207827;32207879;151;41475681
32207827;32208409;270;41475678
32207827;32208850;453;41247689
32207828;32207349;362;40607425
32207828;32207805;58;41475683
32207828;32208021;340;40955087
32207828;32209375;712;40607426
32207833;32207723;220;41596059
32207833;32207884;201;40608771
32207833;32208890;568;41596062
32207847;32208469;512;41606400
32207866;32207553;314;41570059
32207866;32207817;42;40607360
32207866;32208009;86;41570060
32207868;32206969;530;40302227
32207868;32207889;37;41562446
32207868;32208046;88;41562448
32207879;32207827;151;41475680
32207884;32207833;201;40608772
32207884;32208047;96;41596064
32207889;32207868;37;41562447
32207896;32207905;15;40606418
32207896;32207925;255;41079630
32207896;32208079;374;40606421
32207905;32207790;533;40606430
32207905;32207896;15;40606419
32207911;32207723;1004;41506249
32207911;32207812;423;41538333
32207911;32208068;178;41506252
32207925;32207603;270;40269914
32207925;32207896;255;41079629
32207936;32207546;376;41475684
32207940;32208052;75;40272275
32207967;32207992;19;40272276
32207979;32207590;258;40607093
32207979;32207992;12;40607096
32207983;32208390;559;41348806
32207985;32208055;45;41348815
32207992;32207967;19;40272277
32207992;32207979;12;40607095
32207992;32208459;743;40253991
32208009;32207817;99;40262468
32208009;32207866;86;41570061
32208009;32208057;18;40607422
32208016;32208053;15;40279424
32208021;32207445;413;40262713
32208021;32207828;340;40955088
32208021;32208117;73;40262718
32208046;32207868;88;41562449
32208046;32208574;363;41562442
32208047;32207884;96;41596065
32208047;32208660;346;41596060
32208052;32207822;133;40103495
32208052;32207940;75;40272274
32208052;32208066;9;40103496
32208053;32208016;15;40279423
32208055;32207722;213;40474917
32208055;32207985;45;41348814
32208055;32208076;15;40474920
32208057;32208009;18;40607423
32208057;32208706;274;40608803
32208066;32208052;9;40103497
32208066;32208128;32;40103500
32208068;32207911;178;41506251
32208068;32208119;33;41247534
32208076;32208055;15;40474919
32208076;32208268;112;40356942
32208079;32207896;374;40606420
32208079;32208545;591;41465886
32208087;32208115;17;40262779
32208098;32208469;181;41465880
32208115;32208087;17;40262780
32208117;32207581;357;40550737
32208117;32208021;73;40262717
32208117;32208193;113;40262720
32208117;32209375;661;40550740
32208119;32208068;33;41247533
32208119;32208182;538;41538336
32208119;32208291;77;41247536
32208128;32208066;32;40103501
32208128;32208267;61;40103498
32208132;32207109;1026;40608773
32208132;32208193;32;40262721
32208132;32208686;437;40262716
32208138;32207668;308;40607099
32208138;32208222;33;40356587
32208138;32208520;217;40607102
32208173;32208193;68;40550696
32208182;32207812;298;41538328
32208182;32208119;538;41538337
32208182;32208222;63;41538342
32208182;32208357;80;41538331
32208193;32208117;113;40262719
32208193;32208132;32;40262722
32208193;32208173;68;40550695
32208222;32208138;33;40356588
32208222;32208182;63;41538343
32208222;32208357;62;40356589
32208267;32208128;61;40103499
32208268;32207740;366;40606429
32208268;32208076;112;40356941
32208268;32208354;90;40606422
32208281;32208715;824;41465892
32208291;32208119;77;41247535
32208291;32208426;62;41506244
32208291;32208666;499;41247538
32208331;32207171;731;40813261
32208331;32208467;160;40813268
32208331;32209623;730;40514144
32208354;32208268;90;40606423
32208354;32208727;662;40455247
32208357;32208182;80;41538330
32208357;32208222;62;40356590
32208357;32208666;121;41538340
32208390;32207790;370;41348810
32208390;32207983;559;41348807
32208390;32208675;149;41348813
32208409;32207827;270;41475679
32208409;32208781;162;41442134
32208424;32208545;264;41465887
32208426;32208291;62;41506243
32208426;32209003;272;41506247
32208426;32209020;346;41506246
32208428;32208969;260;41538347
32208438;32208804;513;40608765
32208438;32209567;785;40608764
32208438;32209583;920;40455276
32208443;32208975;280;41241099
32208449;32208750;125;41450545
32208459;32207992;743;40253990
32208459;32208532;99;40262770
32208464;32207195;783;40607122
32208464;32208520;86;41247541
32208464;32208580;61;40607123
32208467;32207162;701;40813263
32208467;32208331;160;40813267
32208467;32209623;631;40813266
32208469;32207847;512;41606399
32208469;32208098;181;41465879
32208469;32208545;80;41465882
32208520;32208138;217;40607101
32208520;32208464;86;41247542
32208520;32208580;127;40607104
32208520;32208666;186;41247539
32208532;32208459;99;40262769
32208532;32208784;149;40262772
32208532;32209061;255;40455271
32208545;32208079;591;41465885
32208545;32208424;264;41465888
32208545;32208469;80;41465881
32208548;32208984;218;40607421
32208574;32208046;363;41562443
32208574;32208868;236;41562444
32208580;32208464;61;40607124
32208580;32208520;127;40607103
32208580;32208630;55;40550700
32208630;32208580;55;40550699
32208630;32208686;117;40550698
32208660;32208047;346;41596061
32208660;32209017;217;41596066
32208666;32208291;499;41247537
32208666;32208357;121;41538341
32208666;32208520;186;41247540
32208666;32209579;492;41530609
32208675;32208390;149;41348812
32208675;32208727;404;40455248
32208675;32209430;547;40455251
32208686;32208132;437;40262715
32208686;32208630;117;40550697
32208686;32208821;75;40262724
32208686;32209501;783;40286493
32208706;32208057;274;40608804
32208706;32208937;111;40607418
32208709;32208928;118;40606425
32208709;32209465;556;41079948
32208715;32208281;824;41465891
32208727;32207740;537;41348808
32208727;32208354;662;40455246
32208727;32208675;404;40455249
32208748;32208781;60;41442136
32208748;32209566;445;40541900
32208750;32208449;125;41450546
32208750;32209134;428;41450547
32208750;32209828;587;41450594
32208781;32208409;162;41442135
32208781;32208748;60;41442137
32208781;32208850;116;41442138
32208784;32208532;149;40262771
32208784;32208920;88;40602656
32208784;32209761;777;40262774
32208804;32208438;513;40608766
32208804;32209097;249;40455265
32208804;32209229;294;40455266
32208821;32208686;75;40262723
32208821;32208913;58;40262726
32208821;32209836;630;40955091
32208846;32209028;109;41812169
32208850;32207827;453;41247690
32208850;32208781;116;41442139
32208850;32209620;438;41247691
32208868;32208574;236;41562445
32208890;32207833;568;41596063
32208913;32208821;58;40262725
32208913;32209255;207;40550701
32208913;32211026;1152;40262686
32208920;32208784;88;40602657
32208928;32208709;118;40606424
32208937;32208706;111;40607419
32208937;32209257;410;40607380
32208964;32209080;306;41348590
32208964;32209242;792;41456212
32208964;32209495;428;41348593
32208969;32208428;260;41538346
32208969;32209417;260;41840083
32208975;32208443;280;41241098
32208975;32209051;91;41241101
32208975;32209072;167;40694497
32208984;32208548;218;40607420
32208984;32209229;119;40455279
32209003;32208426;272;41506248
32209003;32209417;217;41538344
32209017;32208660;217;41596067
32209017;32209631;350;40550682
32209020;32208426;346;41506245
32209020;32209335;191;41506254
32209028;32208846;109;41812170
32209028;32209051;56;40279427
32209028;32210171;1059;40279426
32209034;32209465;340;41465884
32209051;32208975;91;41241100
32209051;32209028;56;40279428
32209061;32208532;255;40455270
32209072;32208975;167;40694498
32209075;32209158;45;41241092
32209075;32209279;117;40550668
32209080;32208964;306;41348591
32209080;32209458;479;41456208
32209080;32209959;624;41456210
32209097;32208804;249;40455264
32209097;32209118;235;40455269
32209097;32209571;548;40455254
32209118;32209097;235;40455268
32209133;32209255;141;41656859
32209134;32208750;428;41450548
32209134;32209169;49;41450562
32209158;32209075;45;41241093
32209160;32209373;175;41451020
32209167;32209169;14;41450563
32209167;32209201;21;41450554
32209167;32209257;52;41450551
32209169;32209134;49;41450561
32209169;32209167;14;41450564
32209169;32209201;14;41450560
32209186;32207805;737;40955071
32209201;32209167;21;41450553
32209201;32209169;14;41450559
32209201;32210270;639;41450556
32209223;32209225;19;41241096
32209225;32209223;19;41241097
32209229;32208804;294;40455267
32209229;32208984;119;40455278
32209229;32209735;297;40607378
32209242;32208964;792;41456213
32209255;32208913;207;40550702
32209255;32209133;141;41656858
32209255;32209282;14;40550703
32209257;32208937;410;40607381
32209257;32209167;52;41450552
32209257;32210352;602;40607382
32209263;32209571;297;41842256
32209279;32209075;117;40550667
32209279;32209302;12;41241094
32209279;32209367;72;40550670
32209282;32209255;14;40550704
32209282;32209579;257;40550705
32209282;32210255;516;40550679
32209298;32209620;377;41476496
32209302;32209279;12;41241095
32209315;32209325;8;41812089
32209325;32209315;8;41812090
32209325;32209543;136;41812149
32209335;32209020;191;41506253
32209335;32209376;48;41506241
32209335;32209565;186;41506240
32209367;32209279;72;40550669
32209367;32209510;92;40550676
32209373;32209160;175;41451021
32209375;32207828;712;40607427
32209375;32208117;661;40550739
32209375;32209541;109;40607428
32209376;32209335;48;41506242
32209376;32209611;139;41516180
32209417;32208969;260;41840082
32209417;32209003;217;41538345
32209417;32209714;193;41840085
32209429;32209540;412;41629088
32209429;32209836;305;41675163
32209430;32208675;547;40455250
32209430;32209462;17;40606475
32209454;32210758;694;40474921
32209458;32209080;479;41456209
32209458;32210168;622;41348597
32209462;32209430;17;40606474
32209462;32209495;18;40606477
32209465;32208709;556;41079949
32209465;32209034;340;41465883
32209465;32209535;66;41079950
32209495;32208964;428;41348592
32209495;32209462;18;40606476
32209495;32209812;233;40606479
32209501;32208686;783;40286492
32209501;32209540;26;41442126
32209501;32209560;97;40286495
32209510;32209367;92;40550675
32209510;32209694;125;40550678
32209510;32209706;134;41241090
32209535;32209465;66;41079951
32209535;32209778;214;40606483
32209540;32209429;412;41629087
32209540;32209501;26;41442127
32209540;32209973;390;41623751
32209540;32210768;715;41442128
32209541;32209375;109;40607429
32209541;32209560;16;40607430
32209541;32210395;1199;41476489
32209543;32209325;136;41812150
32209543;32209559;25;41812122
32209559;32209543;25;41812121
32209559;32209568;7;41812088
32209560;32209501;97;40286494
32209560;32209541;16;40607431
32209560;32209728;147;40302202
32209563;32209565;23;40550709
32209563;32209579;165;40550708
32209563;32209803;145;41842253
32209565;32209335;186;41506239
32209565;32209563;23;40550710
32209565;32209611;146;40550711
32209566;32207318;1216;40541901
32209566;32208748;445;40541899
32209566;32209772;116;40541894
32209567;32208438;785;40608763
32209567;32209583;53;40550714
32209567;32209596;46;41631870
32209568;32209559;7;41812087
32209568;32209623;327;40514141
32209571;32209097;548;40455255
32209571;32209263;297;41842255
32209571;32209621;252;40455256
32209579;32208666;492;41530610
32209579;32209282;257;40550706
32209579;32209563;165;40550707
32209579;32209614;19;41516214
32209583;32208438;920;40455277
32209583;32209567;53;40550713
32209583;32209626;85;40550716
32209589;32209735;99;40607365
32209596;32209567;46;41631871
32209596;32209619;127;41631872
32209596;32209750;98;41840199
32209611;32209376;139;41516181
32209611;32209565;146;40550712
32209611;32209714;125;40550717
32209611;32209794;159;41658555
32209611;32209948;201;41516182
32209614;32209579;19;41516215
32209614;32209773;105;41516203
32209614;32210255;323;41516216
32209619;32209596;127;41631873
32209619;32209621;60;40607401
32209619;32209910;190;41530606
32209620;32208850;438;41247692
32209620;32209298;377;41476495
32209620;32210818;684;41247693
32209621;32209571;252;40455257
32209621;32209619;60;40607400
32209623;32208331;730;40514145
32209623;32208467;631;40813265
32209623;32209568;327;40514140
32209623;32209679;72;40514138
32209625;32209631;10;40550722
32209625;32209641;135;40550719
32209625;32209714;468;41538334
32209626;32209583;85;40550715
32209626;32209641;105;40550724
32209626;32210495;427;40550683
32209631;32209017;350;40550681
32209631;32209625;10;40550721
32209631;32209714;260;40550726
32209641;32209625;135;40550720
32209641;32209626;105;40550723
32209641;32210299;318;41658563
32209679;32209623;72;40514139
32209679;32210106;195;40514142
32209694;32209510;125;40550677
32209694;32209695;16;40550673
32209694;32210107;197;41241109
32209695;32209694;16;40550674
32209706;32209510;134;41241091
32209714;32209417;193;41840084
32209714;32209611;125;40550718
32209714;32209625;468;41538335
32209714;32209631;260;40550725
32209728;32209560;147;40302203
32209728;32209874;105;40302204
32209728;32210233;234;40807852
32209735;32209229;297;40607379
32209735;32209589;99;40607364
32209735;32209761;40;40455253
32209735;32209875;67;40607414
32209750;32209596;98;41840200
32209761;32208784;777;40262773
32209761;32209735;40;40455252
32209761;32209875;72;40262776
32209772;32209566;116;40541893
32209772;32209885;179;41037243
32209772;32210636;467;40541896
32209773;32209614;105;41516202
32209773;32209803;43;41516197
32209773;32209972;92;41516205
32209778;32209535;214;40606482
32209778;32209812;20;40269882
32209790;32211023;748;40591381
32209794;32209611;159;41658554
32209794;32210240;266;41658557
32209794;32210257;231;41516176
32209803;32209563;145;41842254
32209803;32209773;43;41516196
32209803;32209972;81;41516199
32209812;32209495;233;40606478
32209812;32209778;20;40269881
32209812;32209830;7;40269884
32209828;32208750;587;41450593
32209828;32209885;102;41450684
32209828;32210681;474;41450549
32209830;32209812;7;40269883
32209830;32209979;103;40606464
32209830;32210188;157;40269886
32209836;32208821;630;40955092
32209836;32209429;305;41675164
32209836;32210539;370;40955093
32209852;32210650;423;40542920
32209865;32210341;268;39993767
32209874;32209728;105;40302205
32209874;32210124;126;40607376
32209875;32209735;67;40607415
32209875;32209761;72;40262775
32209875;32210086;93;40262748
32209885;32209772;179;41037242
32209885;32209828;102;41450683
32209885;32210636;368;41037245
32209910;32209619;190;41530605
32209910;32210123;169;41840198
32209910;32210567;726;41530608
32209931;32210483;289;40242484
32209948;32209611;201;41516183
32209948;32210796;465;41516178
32209959;32209080;624;41456211
32209959;32210023;507;40606453
32209959;32210168;514;40606450
32209972;32209773;92;41516204
32209972;32209803;81;41516198
32209972;32210339;179;41516173
32209973;32209540;390;41623752
32209979;32209830;103;40606465
32209985;32210092;53;40455275
32210023;32209959;507;40606452
32210023;32210068;412;40606455
32210023;32210764;482;41079947
32210041;32210092;28;40455240
32210044;32210136;48;40455259
32210068;32210023;412;40606454
32210068;32210118;27;40606463
32210086;32209875;93;40262747
32210086;32210173;43;40262778
32210092;32209985;53;40455274
32210092;32210041;28;40455241
32210092;32210136;34;40455242
32210106;32209679;195;40514143
32210107;32209694;197;41241108
32210107;32210214;59;41241107
32210118;32210068;27;40606462
32210118;32210224;79;40606446
32210123;32209910;169;41840197
32210124;32209874;126;40607377
32210124;32210638;352;40607410
32210124;32210638;338;40717228
32210136;32210044;48;40455258
32210136;32210092;34;40455243
32210136;32210213;60;40455244
32210160;32210279;77;40455232
32210163;32210599;231;41840194
32210168;32209458;622;41348596
32210168;32209959;514;40606451
32210168;32210670;619;40606456
32210171;32209028;1059;40279425
32210173;32210086;43;40262777
32210173;32210195;17;40455280
32210173;32210213;26;40262750
32210188;32209830;157;40269885
32210188;32210224;92;41465889
32210188;32210325;82;40269888
32210195;32210173;17;40455281
32210195;32210216;25;40455282
