id1;id2;dist;edge_id
32427941;32427797;126;40631636
32427941;32427892;46;40631677
32427941;32427958;18;40631680
32427943;32427803;99;40531184
32427958;32427941;18;40631679
32427961;32427938;19;40435505
32427961;32428019;88;40198939
32427961;32428129;365;40435533
32427964;32427914;200;40435542
32427964;32428125;961;41186863
32427966;32427922;77;40435537
32427966;32428072;137;40435540
32427966;32428263;208;40631672
32427973;32427888;162;40504332
32427973;32427937;37;40631723
32427973;32428001;51;40504333
32427977;32427922;56;40631666
32427977;32428059;73;40631667
32427977;32428283;248;40631688
32427985;32428162;146;41139499
32427991;32427888;112;40531186
32427993;32428077;89;41912178
32427994;32427888;107;40531167
32427994;32428001;122;40530742
32427994;32428329;293;40530743
32428001;32427973;51;40504334
32428001;32427994;122;40530741
32428001;32428107;160;40504335
32428019;32427961;88;40198938
32428019;32428075;72;40198941
32428019;32428128;81;40631632
32428057;32427881;159;40631713
32428057;32428107;256;40435518
32428057;32428197;137;40435519
32428059;32427977;73;40631668
32428059;32428172;123;40631669
32428059;32428283;128;40631717
32428072;32427906;369;40435502
32428072;32427966;137;40435539
32428072;32428129;33;40435508
32428075;32428019;72;40198940
32428075;32428112;44;40435521
32428075;32428162;87;40435544
32428077;32429099;718;41912177
32428107;32428001;160;40504336
32428107;32428057;256;40435517
32428107;32428159;53;40198936
32428112;32428075;44;40435522
32428112;32428192;82;40435523
32428112;32428476;233;40631681
32428115;32428008;90;41912179
32428125;32427838;185;41185633
32428125;32427964;961;41186862
32428125;32428918;487;41185634
32428128;32428019;81;40631631
32428128;32428192;42;41873519
32428129;32427961;365;40435534
32428129;32428072;33;40435507
32428129;32428263;97;41731419
32428138;32427909;150;41912181
32428138;32429217;767;41912188
32428159;32428222;104;40198937
32428159;32428257;81;40631731
32428162;32427985;146;41139500
32428162;32428075;87;40435543
32428162;32428197;74;40435546
32428172;32428059;123;40631670
32428192;32428112;82;40435524
32428192;32428128;42;41873518
32428192;32428233;27;40435525
32428197;32428057;137;40435520
32428197;32428162;74;40435545
32428222;32428197;220;40198942
32428222;32428488;199;40382560
32428222;32428601;330;40631707
32428233;32428192;27;40435526
32428233;32428291;165;40435527
32428233;32428408;115;41504276
32428257;32428159;81;40631732
32428263;32427966;208;40631671
32428263;32428129;97;41731420
32428263;32428279;9;41731421
32428279;32428263;9;41731422
32428279;32428360;80;40631657
32428279;32428418;79;41707317
32428283;32427977;248;40631687
32428283;32428059;128;40631718
32428283;32428301;44;40631690
32428283;32428392;66;40631719
32428291;32428233;165;40435528
32428291;32428353;142;40435529
32428291;32428380;66;41873568
32428301;32428283;44;40631689
32428322;32428476;108;40631640
32428329;32427994;293;40530744
32428349;32428488;94;40631676
32428353;32428291;142;40435530
32428353;32428380;116;40631734
32428353;32428387;26;40435531
32428360;32428279;80;40631658
32428360;32428387;23;40631659
32428360;32428457;87;41511149
32428380;32428291;66;41873569
32428380;32428353;116;40631733
32428380;32428408;216;40631736
32428387;32428353;26;40435532
32428387;32428360;23;40631660
32428387;32428486;70;41502094
32428392;32428283;66;40631720
32428392;32428436;84;40631726
32428392;32428603;103;40631721
32428408;32428233;115;41504275
32428408;32428380;216;40631735
32428408;32428473;29;41504278
32428418;32428279;79;41707318
32428418;32428457;21;41511144
32428418;32428482;53;41707319
32428436;32428392;84;40631725
32428457;32428360;87;41511148
32428457;32428418;21;41511145
32428457;32428510;21;41511146
32428473;32428408;29;41504277
32428473;32428601;210;40631710
32428473;32428679;120;41504280
32428476;32428112;233;40631682
32428476;32428322;108;40631639
32428476;32428601;81;40631683
32428482;32428418;53;41707320
32428482;32428557;51;40198943
32428486;32428387;70;41502095
32428486;32428510;41;41502096
32428486;32428811;182;40631647
32428488;32428222;199;40382561
32428488;32428349;94;40631675
32428488;32428868;231;40382562
32428510;32428457;21;41511147
32428510;32428486;41;41502097
32428510;32428535;47;41502098
32428515;32428622;61;40663032
32428535;32428510;47;41502099
32428535;32428550;27;41359328
32428550;32428535;27;41359329
32428550;32428557;22;41359330
32428550;32428719;101;40631637
32428557;32428482;51;40198944
32428557;32428550;22;41359331
32428557;32428603;119;41502092
32428601;32428222;330;40631708
32428601;32428473;210;40631709
32428601;32428476;81;40631684
32428601;32429180;396;40631685
32428603;32428392;103;40631722
32428603;32428557;119;41502093
32428603;32428633;87;41714810
32428622;32428515;61;40663031
32428622;32428660;123;40663035
32428622;32428760;146;40663034
32428633;32428603;87;41714811
32428633;32428667;98;41714804
32428660;32428622;123;40663036
32428667;32428633;98;41714805
32428667;32428760;299;41714806
32428667;32429549;491;41502122
32428673;32428719;82;40631728
32428679;32428473;120;41504279
32428679;32428811;380;40631656
32428679;32429042;190;41504282
32428719;32428550;101;40631638
32428719;32428673;82;40631727
32428719;32428754;52;40631730
32428754;32428719;52;40631729
32428760;32428622;146;40663033
32428760;32428667;299;41714807
32428760;32429048;388;41714808
32428811;32428486;182;40631648
32428811;32428679;380;40631655
32428811;32428887;38;40631649
32428868;32428488;231;40382563
32428887;32428811;38;40631650
32428918;32428125;487;41185635
32428918;32429048;93;40316687
32429042;32428679;190;41504281
32429042;32429522;259;41504284
32429042;32429695;648;41139497
32429048;32428760;388;41714809
32429048;32428918;93;40316688
32429048;32429054;3;41912183
32429054;32429048;3;41912184
32429054;32429127;56;41186864
32429087;32428115;684;41912180
32429099;32429087;36;41818645
32429099;32429519;297;41818639
32429127;32429054;56;41186865
32429127;32429217;67;41912185
32429180;32428601;396;40631686
32429202;32429253;29;41359578
32429217;32428138;767;41912187
32429217;32429127;67;41912186
32429217;32429428;155;41818656
32429221;32429223;75;40536984
32429221;32429223;20;40536925
32429221;32429230;62;41359574
32429223;32429221;75;40536985
32429223;32429221;20;40536924
32429223;32429253;32;40536927
32429230;32429221;62;41359575
32429230;32429578;185;41128074
32429253;32429202;29;41359577
32429253;32429223;32;40536926
32429253;32429665;202;40680437
32429428;32429217;155;41818657
32429434;32430455;431;40530751
32429519;32429099;297;41818640
32429519;32429529;39;41818646
32429522;32429042;259;41504283
32429522;32429807;119;41438892
32429529;32429519;39;41818647
32429529;32431867;1082;41818648
32429549;32428667;491;41502123
32429578;32429230;185;41128073
32429578;32429734;184;40536964
32429598;32429822;92;40536981
32429665;32429253;202;40680436
32429665;32429723;71;40536958
32429665;32429822;178;40536955
32429665;32430460;330;40680439
32429695;32429042;648;41139498
32429723;32429665;71;40536959
32429723;32429734;12;40536960
32429723;32430509;331;40536992
32429734;32429578;184;40536965
32429734;32429723;12;40536961
32429734;32429922;276;40536962
32429807;32429522;119;41438891
32429807;32429992;77;41438894
32429822;32429598;92;40536980
32429822;32429665;178;40536954
32429822;32429872;46;40536957
32429872;32429822;46;40536956
32429922;32429734;276;40536963
32429992;32429807;114;40663037
32429992;32429807;77;41438893
32429992;32430366;157;41438896
32430054;32430064;411;40305701
32430064;32430054;411;40305702
32430064;32430467;238;40305703
32430366;32429992;157;41438895
32430366;32430476;49;41819539
32430455;32429434;431;40530752
32430455;32430563;102;41181109
32430460;32429665;330;40680438
32430460;32430509;65;40536975
32430460;32430658;79;40680441
32430467;32430064;238;40305704
32430467;32430640;565;40530710
32430467;32430772;202;40305705
32430476;32430366;49;41819538
32430476;32430617;55;41566846
32430509;32429723;331;40536993
32430509;32430460;65;40536974
32430509;32430586;29;40536994
32430534;32430635;54;40537003
32430563;32430455;102;41181110
32430563;32430846;147;40530725
32430583;32430623;63;41211754
32430583;32430636;17;41069288
32430586;32430509;29;40536995
32430586;32430635;63;40536986
32430586;32431054;200;40536996
32430617;32430476;55;41566845
32430617;32431384;539;40373883
32430617;32432566;575;41566848
32430623;32430583;102;41069287
32430623;32430583;63;41211753
32430635;32430534;54;40537002
32430635;32430586;63;40536987
32430635;32430668;20;40536988
32430636;32430669;61;41211746
32430636;32430685;18;41069290
32430640;32430467;565;40530709
32430658;32430460;79;40680440
32430658;32431054;135;40536999
32430658;32432577;591;40680443
32430668;32430635;20;40536989
32430669;32430623;17;41069289
32430669;32430636;61;41211745
32430685;32430714;59;41211748
32430685;32430743;20;41069292
32430714;32430669;18;41069291
32430714;32430685;59;41211747
32430729;32430733;18;41289439
32430729;32431277;556;40613836
32430733;32430729;18;41289440
32430733;32430743;21;41289443
32430736;32430754;50;41211752
32430743;32430733;21;41289444
32430743;32430769;14;41069294
32430754;32430714;17;41069293
32430754;32430736;50;41211751
32430769;32430799;55;41211750
32430769;32430822;18;41069296
32430772;32430467;202;40305706
32430772;32430776;119;40675423
32430772;32430948;88;40305693
32430772;32432841;670;40305707
32430776;32430772;119;40675424
32430776;32430948;60;40675427
32430794;32431234;424;41069279
32430799;32430754;17;41069295
32430799;32430769;55;41211749
32430822;32430856;90;41069298
32430822;32430856;53;41211756
32430846;32430563;147;40530726
32430846;32433031;612;40530736
32430856;32430799;18;41069297
32430856;32430822;53;41211755
32430947;32432297;859;41733387
32430948;32430772;88;40305694
32430948;32430776;60;40675428
32430948;32432317;583;40530715
32431033;32431234;82;41000102
32431054;32430586;200;40536997
32431054;32430658;135;40536998
32431054;32431247;76;40537000
32431116;32431754;384;41069301
32431234;32430794;424;41069280
32431234;32431033;82;41000101
32431234;32431754;168;41558379
32431235;32431277;12;41678747
32431247;32431054;76;40537001
32431277;32430729;556;40613835
32431277;32431235;12;41678748
32431277;32432260;282;40616892
32431349;32432468;365;40680445
32431384;32430617;539;40373884
32431384;32431981;186;40530727
32431584;32435591;1343;39866012
32431608;32432061;324;41871878
32431698;32432496;677;40680463
32431754;32431116;384;41069302
32431754;32431234;168;41558380
32431754;32432347;165;41558383
32431850;32432468;260;40536990
32431867;32429529;1082;41818649
32431867;32432017;46;41955791
32431895;32432260;193;41558381
32431981;32431384;186;40530728
32431981;32432087;43;40373887
32431981;32432183;61;40530729
32432017;32431867;46;41955792
32432017;32432360;193;40316698
32432020;32432528;144;40139198
32432039;32432406;100;41873543
32432061;32431608;324;41871877
32432083;32433725;554;41566866
32432087;32431981;43;40373888
32432087;32432098;74;41205125
32432087;32432192;66;41205128
32432093;32433654;547;40478709
32432098;32432087;74;41205126
32432135;32432971;254;40536966
32432165;32432853;301;40536982
32432183;32431981;61;40530730
32432183;32432242;18;40373893
32432183;32432330;49;40530731
32432192;32432087;66;41205127
32432192;32432242;20;40373891
32432192;32432430;126;41205130
32432242;32432183;18;40373894
32432242;32432192;20;40373892
32432242;32432430;64;40373895
32432260;32431277;282;40616891
32432260;32431895;193;41558382
32432260;32432476;139;41069299
32432260;32432978;188;40616894
32432264;32432347;300;40305695
32432297;32430947;859;41733388
32432297;32432400;1057;40369113
32432297;32432575;81;40199018
32432317;32430948;583;40530716
32432330;32432183;49;40530732
32432330;32432412;28;41205131
32432330;32432616;99;40373885
32432340;32432443;34;41069283
32432347;32431754;165;41558384
32432347;32432264;300;40305696
32432360;32432017;193;40316699
32432360;32432717;213;41359579
32432360;32433075;210;41357057
32432400;32432297;1057;40369114
32432404;32432438;12;41210534
32432406;32432039;100;41873542
32432406;32432585;54;40198984
32432412;32432330;28;41205132
32432412;32432430;12;41205133
32432412;32432458;14;40373889
32432430;32432192;126;41205129
32432430;32432242;64;40373896
32432430;32432412;12;41205134
32432438;32432404;12;41210535
32432438;32432455;7;41210504
32432438;32432706;96;41210536
32432442;32432609;151;41873546
32432443;32432340;34;41069284
32432443;32432503;30;41069282
32432443;32432633;63;41069285
32432447;32432523;39;41558385
32432455;32432438;7;41210505
32432458;32432412;14;40373890
32432461;32432505;18;40316661
32432461;32432601;99;40316660
32432461;32432676;88;41210524
32432468;32431349;365;40680444
32432468;32431850;260;40536991
32432468;32432698;72;40680447
32432476;32432260;139;41069300
32432476;32432721;81;39870530
32432488;32433276;212;41289438
32432496;32431698;677;40680462
32432496;32432923;356;40680401
32432503;32432443;30;41069281
32432505;32432461;18;40316662
32432505;32432536;15;40316663
32432505;32432718;92;41210518
32432509;32433665;788;40514857
32432509;32433820;369;40889989
32432523;32432447;39;41558386
32432523;32432633;64;41069268
32432523;32433894;499;40305697
32432528;32432020;144;40139199
32432528;32432659;60;40161487
32432528;32432659;38;41339849
32432536;32432505;15;40316664
32432536;32432558;21;40316665
32432536;32432774;96;41210520
32432558;32432536;21;40316666
32432558;32432597;16;40316667
32432558;32432837;107;41210514
32432566;32430617;575;41566847
32432566;32433905;346;41985134
32432575;32432297;81;40199017
32432575;32434777;1054;40332976
32432577;32430658;591;40680442
32432577;32432971;204;40680397
32432585;32432406;54;40198983
32432585;32432754;54;40198986
32432585;32432927;177;40198997
32432597;32432558;16;40316668
32432597;32432650;17;40316669
32432597;32432881;107;41210528
32432601;32432461;99;40316659
32432601;32432676;20;41357066
32432601;32433075;186;41210544
32432609;32432442;151;41873547
32432609;32432874;361;41873574
32432616;32432330;99;40373886
32432633;32432443;63;41069286
32432633;32432523;64;41069267
32432633;32432978;165;41069270
32432650;32432597;17;40316670
32432650;32432706;16;40316671
32432650;32432948;106;41210510
32432659;32432528;38;41339850
32432659;32432928;69;41339897
32432673;32432908;70;41069273
32432676;32432461;88;41210525
32432676;32432601;20;41357067
32432676;32432718;17;41357068
32432698;32432468;72;40680446
32432698;32432853;45;40536946
32432698;32433089;174;40536971
32432706;32432438;96;41210537
32432706;32432650;16;40316672
32432706;32432746;16;40316673
32432706;32433006;105;41210512
32432717;32432360;213;41359580
32432717;32432931;59;40381385
32432717;32433251;249;40680468
32432718;32432505;92;41210519
32432718;32432676;17;41357069
32432718;32432774;16;41357070
32432721;32432476;81;39870529
32432721;32432908;92;41069271
32432721;32433023;128;39870532
32432746;32432706;16;40316674
32432746;32432796;14;40316675
32432746;32433058;104;41210506
32432754;32432585;54;40198985
32432754;32432927;118;40198993
32432754;32433186;114;40198988
32432765;32433923;779;41870239
32432770;32432928;75;40240668
32432774;32432536;96;41210521
32432774;32432718;16;41357071
32432774;32432837;19;41357072
32432796;32432746;14;40316676
32432796;32432849;18;40316677
32432796;32433104;102;41210530
32432837;32432558;107;41210515
32432837;32432774;19;41357073
32432837;32432881;16;41357074
32432841;32430772;670;40305708
32432841;32434315;447;40305709
32432841;32434426;719;40374311
32432849;32432796;18;40316678
32432849;32432900;16;40316679
32432849;32433157;102;41210516
32432853;32432165;301;40536983
32432853;32432698;45;40536947
32432853;32433556;208;40536948
32432874;32432609;361;41873575
32432874;32432927;108;40198996
32432881;32432597;107;41210529
32432881;32432837;16;41357075
32432881;32432948;17;41357076
32432898;32437381;1751;40143678
32432900;32432849;16;40316680
32432900;32432969;19;41357079
32432900;32432998;22;40316681
32432908;32432673;70;41069274
32432908;32432721;92;41069272
32432908;32433067;39;41069275
32432923;32432496;356;40680400
32432923;32433116;80;40680431
32432927;32432754;118;40198994
32432927;32432874;108;40198995
32432928;32432659;69;41339898
32432928;32432770;75;40240669
32432928;32432997;12;41339899
32432928;32433201;74;40559159
32432931;32432717;59;40381386
32432931;32433044;27;40381387
32432931;32433897;377;40494372
32432948;32432650;106;41210511
32432948;32432881;17;41357077
32432948;32433006;16;41357080
32432969;32432900;19;41357078
32432969;32433027;16;41357083
32432969;32433187;81;41210532
32432971;32432135;254;40536967
32432971;32432577;204;40680396
32432971;32433140;68;40680399
32432978;32432260;188;40616893
32432978;32432633;165;41069269
32432978;32433023;10;40616896
32432997;32432928;12;41339900
32432997;32433081;25;40484406
32432998;32432900;22;40316682
32432998;32433202;57;41210500
32433006;32432706;105;41210513
32433006;32432948;16;41357081
32433006;32433058;17;41357084
32433023;32432721;128;39870531
32433023;32432978;10;40616895
32433023;32433353;90;40616898
32433027;32432969;16;41357082
32433027;32433088;18;41357087
32433027;32433238;80;41210522
32433031;32430846;612;40530735
32433031;32433226;75;40530815
32433044;32432931;27;40381388
32433044;32433219;166;40381389
32433044;32433243;64;40494374
32433045;32433353;152;41069278
32433052;32434194;633;41617161
32433058;32432746;104;41210507
32433058;32433006;17;41357085
32433058;32433104;14;41357088
32433067;32432908;39;41069276
32433073;32433201;110;40483527
32433075;32432360;210;41357056
32433075;32432601;186;41210545
32433075;32433797;277;40371165
32433081;32432997;25;40484407
32433081;32433186;35;40484412
32433088;32433027;18;41357086
32433088;32433143;16;41357091
32433088;32433285;79;41210508
32433089;32432698;174;40536970
32433089;32433140;27;40536973
32433089;32433189;109;40536940
32433104;32432796;102;41210531
32433104;32433058;14;41357089
32433104;32433157;18;41357092
32433116;32432923;80;40680430
32433116;32433477;178;40680433
32433116;32434081;262;40536932
32433140;32432971;68;40680398
32433140;32433089;27;40536972
32433140;32433477;94;40518484
32433143;32433088;16;41357090
32433143;32433319;73;41210526
32433143;32433363;80;41357095
32433157;32432849;102;41210517
32433157;32433104;18;41357093
32433157;32433187;15;41357096
32433186;32432754;114;40198987
32433186;32433081;35;40484413
32433186;32433650;124;40484414
32433187;32432969;81;41210533
32433187;32433157;15;41357097
32433187;32433238;17;41357098
32433189;32433089;109;40536941
32433201;32432928;74;40559160
32433201;32433073;110;40483528
32433201;32433541;97;40559161
32433202;32433393;78;40371171
32433202;32433584;128;41210501
32433219;32433044;166;40381390
32433226;32433031;75;40530816
32433226;32433769;139;40530833
32433238;32433027;80;41210523
32433238;32433187;17;41357099
32433238;32433285;17;41357100
32433243;32433044;64;40494375
32433243;32433267;8;40494376
32433243;32433365;60;40494379
32433251;32432717;249;40680469
32433251;32433897;220;40316700
32433251;32434214;482;41719092
32433267;32433243;8;40494377
32433276;32432488;212;41289437
32433276;32433311;16;41289436
32433285;32433088;79;41210509
32433285;32433238;17;41357101
32433285;32433319;15;41357102
32433295;32433333;20;41877573
32433296;32433586;150;41069266
32433302;32434484;394;41733254
32433311;32433276;16;41289435
32433311;32433380;28;40675450
32433319;32433143;73;41210527
32433319;32433285;15;41357103
32433319;32433363;16;41357104
32433322;32433380;233;40632488
32433333;32433401;40;41877577
32433345;32433541;124;40483526
32433353;32433023;90;40616897
32433353;32433045;152;41069277
32433353;32433586;63;40616900
32433363;32433143;80;41357094
32433363;32433319;16;41357105
32433363;32433797;148;40371168
32433365;32433243;60;40494378
32433367;32433418;23;41234238
32433370;32433295;22;40316689
32433370;32433333;14;41877574
32433380;32433311;28;40675449
32433380;32433322;233;40632487
32433380;32433730;139;40675452
32433387;32433367;8;41234245
32433387;32433443;22;41234240
32433393;32433426;14;40371172
32433393;32433532;121;40371170
32433398;32433387;7;41234246
32433398;32433456;23;41234239
32433401;32433449;14;41877575
32433401;32433458;22;40316690
32433418;32433488;23;41234250
32433419;32433398;7;41234247
32433419;32433486;22;41234237
32433426;32433419;3;41234248
32433426;32433486;36;41234251
32433434;32433650;446;40649972
32433435;32433370;20;42045728
32433443;32433418;8;41234249
32433443;32433510;24;41234241
32433449;32433463;17;41359576
32433456;32433443;6;41234252
32433458;32433449;22;41877576
32433458;32434034;226;41491644
32433463;32433435;14;42045729
32433463;32433533;26;40316686
32433477;32433116;178;40680432
32433477;32433140;94;40518483
32433477;32433932;125;40536977
32433477;32434630;341;40680465
32433486;32433456;7;41234253
32433488;32433510;7;41234242
32433510;32433532;8;41234243
32433532;32433584;23;41234244
32433533;32433435;25;41985704
32433533;32433704;47;40316657
32433541;32433201;97;40559162
32433541;32433345;124;40483525
32433541;32433935;128;40559163
32433548;32433720;38;40613834
32433556;32432853;208;40536949
32433556;32433751;90;40536968
32433556;32434262;227;40536950
32433584;32433724;32;41210502
32433586;32433296;150;41069265
32433586;32433353;63;40616899
32433586;32433646;13;40616902
32433612;32433777;37;40613830
32433635;32433796;62;40675440
32433637;32433720;46;40613816
32433646;32433586;13;40616901
32433646;32433662;24;40675419
32433646;32433805;38;40616904
32433650;32433186;124;40484415
32433650;32433434;446;40649971
32433650;32433925;78;40484416
32433651;32433887;86;41153490
32433654;32432093;547;40478710
32433654;32433701;10;40406338
32433662;32433646;24;40675420
32433662;32433811;64;41181123
32433665;32432509;788;40514858
32433665;32433770;59;40514879
32433698;32433752;12;40316697
32433701;32433654;10;40406339
32433701;32433943;76;40406336
32433704;32433533;47;40316658
32433704;32433774;19;40316684
32433720;32433548;38;40613833
32433720;32433637;46;40613815
32433720;32433777;64;40613818
32433724;32433766;22;41210503
32433725;32432083;554;41566865
32433725;32434515;253;40530739
32433725;32434515;264;40530836
32433728;32433833;37;40613832
32433730;32433380;139;40675451
32433730;32433860;127;40675454
32433730;32433953;81;40632485
32433739;32433956;74;40536929
32433741;32434190;263;40530712
32433751;32433556;90;40536969
32433752;32433698;12;40316696
32433752;32433830;40;40316694
32433765;32433704;20;40316685
32433765;32433774;12;42045723
32433766;32433765;9;42045722
32433769;32433226;139;40530834
32433769;32433773;3;41116769
32433770;32433665;59;40514880
32433770;32433794;19;40514852
32433773;32433769;3;41116770
32433773;32433778;37;39870539
32433773;32433884;104;39870538
32433774;32433846;37;42045727
32433777;32433612;37;40613829
32433777;32433720;64;40613817
32433777;32433833;65;40613820
32433778;32433773;37;39870540
32433785;32433724;22;40316683
32433785;32433766;11;42045725
32433794;32433770;19;40514851
32433794;32433914;339;40604496
32433794;32433914;144;40514854
32433794;32435778;771;40604499
32433796;32433635;62;40675439
32433796;32433884;121;41116768
32433796;32433888;47;40675442
32433797;32433075;277;40371164
32433797;32433363;148;40371169
32433797;32434182;180;40371167
32433805;32433646;38;40616903
32433805;32433894;119;40530846
32433805;32434955;419;40616906
32433811;32433860;26;41181124
32433811;32434032;70;40903151
32433820;32432509;369;40889990
32433820;32434240;320;40649328
32433820;32435568;860;40889991
32433828;32433785;14;42045726
32433830;32433752;40;40316695
32433830;32433842;8;41357106
32433833;32433728;37;40613831
32433833;32433777;65;40613819
32433833;32433888;49;40613822
32433842;32433830;8;41357107
32433842;32434017;52;41000811
32433842;32434091;90;41182612
32433846;32433828;14;42045724
32433846;32433941;35;40316693
32433860;32433730;127;40675453
32433860;32433811;26;41181125
32433860;32434077;54;39870533
32433884;32433773;104;39870537
32433884;32433796;121;41116767
32433884;32434368;143;40903139
32433886;32434484;257;41733255
32433887;32433651;84;41153491
32433887;32434034;77;41153493
32433888;32433796;47;40675441
32433888;32433833;49;40613821
32433888;32434036;52;40613824
32433888;32434167;103;40675444
32433894;32432523;499;40305698
32433894;32433805;119;40530845
32433894;32434190;93;40530848
32433897;32432931;377;40494373
32433897;32433251;220;40316701
32433897;32434296;145;40316702
32433905;32432566;346;41985133
32433905;32433906;41;40380096
32433905;32434774;270;41438898
32433906;32433905;41;40380097
32433906;32433959;79;40380098
32433906;32434306;111;40380100
32433914;32433794;144;40514853
32433914;32433794;339;40604495
32433914;32434228;340;40514856
32433916;32433925;44;40198979
32433923;32432765;779;41870240
32433923;32434194;402;40926967
32433923;32434228;247;40374316
32433925;32433650;78;40484417
32433925;32433916;44;40198980
32433925;32433988;154;40485232
32433925;32434687;241;40484418
32433932;32433477;125;40536976
32433932;32433956;78;40536939
32433932;32434630;231;40536979
32433935;32433541;128;40559164
32433935;32433950;6;40558121
32433941;32433828;38;41357053
32433941;32434145;51;41357055
32433943;32433701;76;40406337
32433943;32434080;199;40240637
32433943;32434531;165;40361037
32433950;32433935;6;40558122
32433950;32434080;48;40558117
32433953;32433730;81;40632486
32433956;32433739;74;40536928
32433956;32433932;78;40536938
32433956;32434081;87;40536931
32433959;32433906;79;40380099
32433988;32433925;154;40485233
32433988;32434026;60;40198981
32433988;32434226;57;40485234
32433990;32434017;13;40309445
32434017;32433842;52;41000810
32434017;32433990;13;40309444
32434017;32434329;92;41000813
32434026;32433988;60;40198982
32434032;32433811;70;40903152
32434034;32433458;226;41491643
32434034;32433887;77;41153492
32434034;32434524;191;39820620
32434036;32433888;52;40613823
32434036;32434038;25;40613827
32434036;32434204;44;40613826
32434038;32434036;25;40613828
32434077;32433860;54;39870534
32434077;32434104;11;40309496
32434080;32433943;199;40240636
32434080;32433950;48;40558118
32434080;32434474;129;40558119
32434081;32433116;262;40536933
32434081;32433956;87;40536930
32434081;32434195;34;40536934
32434091;32433830;115;41210800
32434091;32433842;90;41182613
32434091;32434115;10;41182614
32434104;32434077;11;40309497
32434104;32434287;73;40309494
32434115;32434091;10;41182615
32434115;32434181;56;41182610
32434145;32433941;51;41357054
32434145;32434181;15;42045718
32434160;32434161;8;40675447
32434160;32434201;198;40530818
32434161;32434160;8;40675448
32434161;32434167;49;40675445
32434167;32433888;103;40675443
32434167;32434161;49;40675446
32434167;32434368;185;40903144
32434181;32434115;56;41182611
32434181;32434210;12;42045720
32434182;32433797;180;40371166
32434182;32434145;13;42045719
32434188;32434195;57;41128075
32434190;32433741;263;40530711
32434190;32433894;93;40530847
32434190;32434508;112;40530850
32434194;32433052;633;41617162
32434194;32433923;402;40926968
32434194;32434315;70;41617163
32434195;32434081;34;40536935
32434195;32434188;57;41128076
32434195;32434581;121;40536936
32434201;32434160;198;40530817
32434201;32434287;122;40675469
32434201;32435086;367;40675431
32434204;32434036;44;40613825
