id1;id2;dist;edge_id
31753837;31753751;22;39966257
31753837;31753805;19;39966261
31753837;31753924;150;39966258
31753844;31753062;278;40342146
31753844;31753689;58;40164755
31753854;31753626;60;39929489
31753854;31753978;38;41846808
31753869;31753750;59;39796400
31753869;31753805;41;40804211
31753869;31753959;69;40804212
31753874;31753836;414;40392190
31753874;31753836;11;40383278
31753885;31753874;129;41087668
31753901;31753885;14;41956366
31753909;31753760;55;41956367
31753918;31752993;249;40807470
31753924;31753837;150;39966259
31753936;31753942;259;39789921
31753936;31754103;74;39783726
31753942;31753787;143;39912426
31753948;31754078;57;40586873
31753959;31753869;69;40804213
31753959;31753996;35;40499991
31753959;31754121;49;39796396
31753978;31753854;38;41846807
31753978;31754142;49;41846810
31753987;31753669;127;41952366
31753987;31753882;60;40392189
31753996;31753959;35;40499992
31753996;31754519;340;39793647
31754033;31754241;102;39789922
31754033;31754556;336;40153874
31754035;31753376;193;41915551
31754066;31753777;81;41216618
31754078;31754184;62;40244324
31754078;31754212;80;41028130
31754103;31754391;93;39929491
31754104;31754501;137;40578650
31754112;31753942;123;42047776
31754121;31753959;49;39796397
31754121;31754135;96;40500001
31754135;31754121;96;40500002
31754139;31753978;101;41012218
31754139;31754258;41;41220408
31754140;31754229;51;40164771
31754142;31753978;49;41846809
31754142;31754258;66;40826932
31754142;31754913;916;40084316
31754174;31754519;200;40621282
31754183;31753844;115;41952264
31754183;31753909;94;40381470
31754183;31753987;70;41952362
31754184;31754212;14;41826607
31754206;31754112;66;42047777
31754212;31754219;44;41130287
31754212;31754401;102;41826608
31754229;31754140;238;40586874
31754229;31754265;17;40164772
31754241;31754740;178;40807459
31754258;31754142;66;40826931
31754258;31754636;254;40826934
31754265;31754184;230;39944572
31754265;31754323;33;41826606
31754280;31754376;43;42048548
31754284;31754401;43;40164761
31754296;31753918;167;41851867
31754305;31754836;228;41814138
31754322;31754183;44;41952265
31754323;31754337;22;40342151
31754323;31754511;107;39944573
31754337;31754323;22;40342152
31754337;31754366;18;40342153
31754337;31754531;106;40729748
31754366;31754337;18;40342154
31754366;31754550;99;40677651
31754376;31754280;43;42048547
31754376;31754434;28;40342156
31754388;31754423;80;40677642
31754391;31754995;230;39783727
31754396;31754594;78;41130257
31754401;31754451;29;41826609
31754423;31754388;80;40677641
31754423;31754479;20;40677644
31754423;31754651;107;40164766
31754434;31754376;28;40342155
31754434;31754501;31;40342158
31754434;31754510;40;40342159
31754444;31754206;170;41038707
31754444;31754474;403;39761914
31754451;31754322;91;39796613
31754451;31754553;52;42048495
31754469;31754837;110;40084309
31754474;31754837;110;41038708
31754479;31754423;20;40677643
31754479;31754595;44;40677646
31754479;31754651;90;40729761
31754489;31754517;16;41956359
31754495;31752993;422;39912427
31754501;31754104;137;40578651
31754501;31754434;31;40342157
31754501;31754614;50;40381493
31754501;31754672;53;40381494
31754508;31754642;367;41038705
31754509;31754322;60;41952263
31754510;31754434;40;40342160
31754510;31754594;30;40342179
31754510;31754749;71;40342161
31754511;31754323;107;39944574
31754511;31754531;24;40729751
31754511;31754595;46;39944575
31754517;31754489;16;41956360
31754519;31753996;340;39793648
31754519;31754174;200;40621281
31754519;31755286;208;39793649
31754529;31754609;34;40729764
31754531;31754337;106;40729749
31754531;31754511;24;40729750
31754531;31754532;15;41036217
31754532;31754531;15;41036216
31754550;31754366;99;40677652
31754553;31754631;28;42048675
31754556;31755066;300;40153875
31754556;31755184;319;39781182
31754586;31754206;230;39929492
31754594;31754396;78;41130256
31754594;31754510;30;40342180
31754594;31754671;23;40342181
31754595;31754479;44;40677645
31754595;31754511;46;39944576
31754595;31754660;32;39944577
31754601;31754509;30;40310999
31754609;31754529;34;40729765
31754614;31754501;50;40381492
31754614;31754672;61;39796638
31754614;31754857;111;39944570
31754618;31754663;26;40729757
31754629;31754748;94;40729768
31754630;31754671;24;40544548
31754630;31754687;196;40544547
31754630;31754687;24;40677654
31754631;31754732;30;40311001
31754636;31754258;254;40826933
31754636;31754713;35;41800668
31754636;31754880;92;40826936
31754642;31754444;112;40807471
31754648;31755751;343;40292902
31754651;31754423;107;40164767
31754651;31754479;90;40729760
31754651;31754766;44;40164768
31754660;31754595;32;39944578
31754660;31754766;57;39944579
31754660;31754885;204;40554731
31754663;31754618;26;40729756
31754671;31754594;23;40342182
31754671;31754630;24;40544549
31754671;31754703;10;40342183
31754672;31754770;117;42048496
31754687;31754630;24;40677653
31754687;31754630;196;40544546
31754687;31754719;24;40544551
31754694;31754820;39;42048253
31754703;31754671;10;40342184
31754703;31754719;6;40342185
31754703;31754749;44;40677620
31754713;31754636;35;41800667
31754713;31755051;99;39950568
31754713;31755681;380;41800670
31754718;31754843;67;40729759
31754719;31754687;24;40544550
31754719;31754703;6;40342186
31754719;31754843;41;40342187
31754732;31754765;14;42048583
31754740;31755072;129;42047782
31754740;31755093;190;41675947
31754748;31754629;94;40729769
31754749;31754510;71;40342162
31754749;31754703;44;40677619
31754749;31755393;182;40342163
31754765;31754815;13;40310998
31754766;31754651;44;40164769
31754766;31754660;57;39944580
31754766;31754820;48;39944581
31754770;31754601;53;40311000
31754815;31755030;65;39796637
31754815;31755459;168;41826610
31754820;31754694;39;42048252
31754820;31754766;48;39944582
31754820;31754871;52;42048250
31754820;31754967;42;41715558
31754836;31754305;228;41814139
31754836;31755052;201;41675933
31754836;31755158;118;41814140
31754837;31755064;61;40084308
31754843;31754718;67;40729758
31754843;31754719;41;40342188
31754843;31755253;233;40342189
31754847;31754495;105;40084307
31754850;31754508;102;41038706
31754857;31754614;111;39944569
31754857;31754871;29;40342144
31754871;31754820;52;42048251
31754871;31754964;22;41710926
31754880;31754636;92;40826935
31754880;31755151;68;41846812
31754885;31753419;545;40554734
31754885;31754660;204;40554732
31754907;31754296;213;39860346
31754913;31754142;916;40084317
31754913;31755538;160;40084320
31754942;31754857;21;41710927
31754963;31754296;222;41821442
31754963;31754642;222;41675934
31754964;31754975;18;41710929
31754964;31755409;137;39944565
31754967;31754820;42;41715557
31754967;31754994;9;40656537
31754967;31755154;57;41715560
31754968;31754501;151;42048497
31754975;31754942;14;41710928
31754975;31755214;100;39944571
31754984;31754847;35;41220275
31754984;31754850;33;39762391
31754994;31754967;9;40656538
31754995;31755093;48;40807469
31755030;31754942;50;42048498
31755051;31754713;99;39950569
31755051;31755142;49;41489096
31755051;31755681;167;39950570
31755052;31755281;75;41675936
31755064;31755295;54;40084310
31755066;31755453;744;39761917
31755072;31755917;267;42047779
31755073;31754586;291;39929493
31755090;31754984;28;40084311
31755093;31755250;144;42048591
31755112;31756099;268;41130345
31755142;31755051;49;41489097
31755142;31755151;43;39950576
31755142;31755747;160;39950579
31755149;31755073;52;41220404
31755151;31754880;68;41846811
31755151;31755142;43;39950577
31755151;31755156;19;39950572
31755151;31755268;28;41846814
31755154;31754967;57;41715559
31755154;31755173;9;40656539
31755154;31755212;17;41715562
31755156;31755151;19;39950573
31755156;31755291;32;41484336
31755156;31755925;310;39950574
31755158;31754836;118;41814141
31755158;31755557;107;41135447
31755173;31755154;9;40656540
31755184;31754907;95;39860345
31755212;31755154;17;41715561
31755212;31755456;69;41715556
31755214;31755459;66;42048254
31755233;31755316;23;40677640
31755250;31755297;112;42048592
31755253;31754843;233;40342190
31755268;31755151;28;41846813
31755268;31755291;16;39950546
31755268;31755834;142;40157188
31755281;31754963;241;41851866
31755282;31755348;22;40677656
31755286;31754519;208;39793650
31755286;31755313;486;39796405
31755286;31755858;145;39832174
31755286;31756926;1180;39796402
31755291;31755156;32;41484337
31755291;31755268;16;39950547
31755291;31755340;23;39950548
31755295;31755917;163;40084313
31755297;31755504;277;40807458
31755298;31755090;51;40084312
31755313;31755286;486;39796404
31755316;31755233;23;40677639
31755316;31755348;16;40677623
31755316;31755475;49;40677622
31755327;31755052;79;41675935
31755327;31755281;87;41851865
31755340;31755291;23;39950549
31755340;31755868;140;40103324
31755340;31755925;197;39950550
31755348;31755282;22;40677655
31755348;31755316;16;40677624
31755348;31755420;32;40677625
31755359;31755404;152;42047774
31755386;31755359;316;40084220
31755389;31755327;185;42047775
31755390;31754770;160;42048582
31755390;31754968;106;42048581
31755393;31754749;182;40342164
31755393;31755430;28;40677609
31755393;31755516;35;40342165
31755404;31755389;161;39789920
31755404;31755441;218;41809241
31755408;31755386;38;40084221
31755409;31754964;137;39944566
31755409;31755442;11;39944567
31755409;31755475;31;40677647
31755411;31755450;190;41220406
31755420;31755348;32;40677626
31755430;31755393;28;40677610
31755430;31755433;27;40677611
31755430;31755516;25;40729762
31755433;31755430;27;40677612
31755441;31755149;396;41682934
31755442;31755409;11;39944568
31755442;31755520;32;40677631
31755442;31755614;50;41146606
31755450;31755472;37;40084219
31755453;31755411;236;40342140
31755459;31755792;86;42048579
31755472;31755658;180;40084222
31755475;31755316;49;40677621
31755475;31755409;31;40677648
31755475;31755520;12;40677628
31755475;31755533;25;40677649
31755482;31755212;74;41130251
31755485;31755522;11;41675940
31755504;31755550;100;42047780
31755504;31755718;72;40729702
31755510;31755390;32;41952262
31755516;31755393;35;40342166
31755516;31755430;25;40729763
31755516;31755843;91;40342167
31755520;31755442;32;40677632
31755520;31755475;12;40677627
31755520;31755580;28;40677633
31755520;31755611;30;40677630
31755522;31755485;11;41675939
31755522;31755613;44;40729703
31755522;31755634;33;41675942
31755528;31755618;61;40729701
31755528;31755618;28;40729695
31755533;31755475;25;40677650
31755538;31754913;160;40084321
31755542;31756230;524;39987645
31755550;31755453;334;42047781
31755557;31755158;107;41135448
31755557;31755976;121;39761823
31755574;31755645;33;40677617
31755578;31755858;147;40415592
31755579;31755408;184;40084223
31755580;31755520;28;40677634
31755580;31755706;41;40677615
31755580;31755706;41;40677635
31755610;31755614;8;40554735
31755611;31755520;30;40677629
31755613;31755522;44;40729704
31755613;31755695;31;40729705
31755613;31755733;31;40729718
31755614;31755442;50;41146607
31755614;31755610;8;40554736
31755614;31756099;232;41146608
31755618;31755528;61;40729700
31755618;31755528;28;40729694
31755618;31755695;19;40729697
31755619;31755579;34;40084226
31755634;31755522;33;41675941
31755634;31755903;85;41675944
31755634;31755936;103;40729725
31755645;31755574;33;40677618
31755658;31755694;34;40084224
31755681;31754713;380;41800669
31755681;31755051;167;39950571
31755681;31755685;20;41800672
31755685;31755681;20;41800671
31755685;31755689;2;40826924
31755689;31755685;2;40826923
31755689;31755747;41;39950565
31755694;31756592;527;40084225
31755695;31755613;31;40729706
31755695;31755618;19;40729696
31755695;31755940;128;40729707
31755706;31755580;41;40677616
31755706;31755580;41;40677636
31755706;31755731;6;40677637
31755718;31755550;70;41675937
31755718;31755976;93;41675938
31755731;31755706;6;40677638
31755733;31755613;31;40729717
31755733;31755791;30;40729729
31755733;31756429;270;40729720
31755739;31756003;84;40932028
31755747;31755142;160;39950578
31755747;31755689;41;39950564
31755747;31755834;85;39950567
31755751;31754648;343;40292903
31755791;31755733;30;40729730
31755792;31756441;255;42048580
31755822;31755940;49;40729693
31755822;31756084;211;40729712
31755834;31755268;142;40157187
31755834;31755747;85;39950566
31755834;31755836;5;40103331
31755834;31756274;143;40157190
31755836;31755834;5;40103330
31755836;31755867;53;40103329
31755836;31756340;159;40103319
31755843;31755516;91;40342168
31755843;31755954;37;40342169
31755843;31756030;105;40342174
31755858;31755286;145;39832175
31755858;31755578;147;40415593
31755858;31756082;70;39832176
31755862;31756164;93;41151866
31755867;31755836;53;40103328
31755867;31755868;29;40103327
31755867;31756417;199;39950560
31755868;31755340;140;40103325
31755868;31755867;29;40103326
31755868;31755928;18;41483508
31755868;31756128;178;41489693
31755875;31756059;60;40729753
31755879;31756230;299;41151878
31755883;31756525;395;40415584
31755903;31755634;85;41675943
31755903;31755936;18;40729728
31755903;31755976;56;41675946
31755913;31756397;391;40544545
31755917;31756426;166;39802059
31755925;31755156;310;39950575
31755925;31755340;197;39950551
31755925;31756128;65;39950552
31755928;31755868;18;41483509
31755936;31755634;103;40729726
31755936;31755903;18;40729727
31755936;31756143;73;40729698
31755940;31755695;128;40729708
31755940;31755822;49;40729692
31755940;31756084;87;40729709
31755954;31755843;37;40342170
31755954;31756003;51;40932085
31755954;31756381;145;40342171
31755963;31756604;271;42048969
31755976;31755557;121;39761824
31755976;31755903;56;41675945
31755976;31756779;271;39761825
31755988;31756107;46;41510324
31755996;31753641;887;42048968
31756003;31755739;84;40932027
31756003;31755954;51;40932086
31756003;31756239;114;40932087
31756030;31755843;105;40342173
31756030;31756059;18;40729766
31756030;31756381;132;40342176
31756050;31756150;36;41510326
31756059;31755875;60;40729752
31756059;31756030;18;40729767
31756059;31756263;74;40729755
31756082;31755858;70;39832177
31756082;31756107;51;41151870
31756082;31756380;96;39832178
31756084;31755822;211;40729711
31756084;31755940;87;40729710
31756084;31756359;99;40729714
31756099;31755112;268;41130346
31756099;31755614;232;41146609
31756099;31758836;1247;41146610
31756107;31755988;46;41510323
31756107;31756082;51;41151869
31756107;31756150;50;41151872
31756107;31756220;44;41510321
31756128;31755868;178;41489694
31756128;31755925;65;39950553
31756128;31756185;22;39950554
31756143;31755936;73;40729699
31756150;31756050;36;41510325
31756150;31756107;50;41151871
31756150;31756164;26;41151874
31756150;31756227;40;41510319
31756151;31756448;180;41151875
31756164;31755862;93;41151865
31756164;31756150;26;41151873
31756164;31756380;207;41151868
31756185;31756128;22;39950555
31756185;31756217;27;41483511
31756185;31756281;32;39950556
31756205;31755297;362;41208834
31756205;31755298;255;39802056
31756216;31756240;16;40959868
31756217;31756185;27;41483510
31756220;31756107;44;41510322
31756227;31756150;40;41510320
31756230;31755542;524;39987644
31756230;31755879;299;41151877
31756230;31756448;87;39987647
31756239;31756003;114;40932088
31756240;31756216;16;40959867
31756240;31756424;105;40959870
31756240;31756563;116;40959863
31756250;31756302;81;40499942
31756263;31756059;74;40729754
31756272;31756557;103;39950559
31756274;31755834;143;40157189
31756274;31756331;19;40157192
31756274;31756390;56;40103308
31756281;31756185;32;39950557
31756281;31756759;198;40818606
31756281;31759182;784;40620944
31756283;31756343;17;40103321
31756302;31756250;81;40499941
31756302;31756594;90;40499966
31756331;31756274;19;40157191
31756331;31756336;8;40103310
31756331;31756390;18;40157194
31756336;31756331;8;40103311
31756336;31756340;19;40103312
31756336;31756440;37;40103317
31756340;31755836;159;40103318
31756340;31756336;19;40103313
31756340;31756343;17;40103314
31756343;31756283;17;40103320
31756343;31756340;17;40103315
31756343;31756417;23;40103323
31756359;31756084;99;40729713
31756359;31756822;162;40729716
31756359;31756921;208;40729688
31756380;31756082;96;39832179
31756380;31756164;207;41151867
31756380;31756583;68;39832180
31756381;31755954;145;40342172
31756381;31756030;132;40342175
31756381;31756397;12;40342178
31756390;31756274;56;40103309
31756390;31756331;18;40157193
31756390;31756477;30;39950562
31756390;31756519;54;40826928
31756397;31755913;391;40544544
31756397;31756381;12;40342177
31756401;31757138;310;40084434
31756409;31756205;66;42048593
31756417;31755867;199;39950561
31756417;31756343;23;40103322
31756417;31756440;22;41489687
31756424;31756240;105;40959869
31756424;31756461;35;40959879
31756426;31759903;855;41231049
31756429;31755733;270;40729719
31756440;31756336;37;40103316
31756440;31756417;22;41489688
31756440;31756477;33;41489689
31756441;31756483;26;42048585
31756448;31756151;180;41151876
31756448;31756230;87;39987646
31756448;31756525;24;39987649
31756461;31756475;14;40959881
31756461;31756963;225;40959876
31756475;31756424;21;40959880
31756475;31756866;113;40959865
31756477;31756390;30;39950563
31756477;31756440;33;41489690
31756477;31756530;13;41489691
31756483;31756595;41;40567805
31756483;31756782;149;42048584
31756496;31757707;348;40031632
31756519;31756390;54;40826927
31756519;31756529;38;41489095
31756519;31756544;87;40826930
31756525;31755883;395;40415585
31756525;31756448;24;39987648
31756525;31756779;142;39987651
31756529;31756519;38;41489094
31756529;31756530;3;40084446
31756530;31756477;13;41489692
31756530;31756529;3;40084445
31756530;31756565;12;40084476
31756530;31756766;113;40084448
31756544;31756519;87;40826929
31756544;31756557;22;40826926
31756553;31755619;533;41606034
31756557;31756272;103;39950558
31756557;31756544;22;40826925
31756557;31759278;742;40948388
31756559;31757148;238;41221575
31756562;31756409;48;41220407
31756563;31756240;116;40959864
31756563;31756869;106;40415588
31756565;31756530;12;40084477
31756583;31756380;68;39832181
31756583;31756584;217;39793651
31756583;31756812;70;39832182
31756584;31756583;217;39793652
31756584;31756843;258;40835847
31756592;31756641;22;41606032
31756594;31756302;90;40499965
31756594;31756609;30;40621227
31756594;31756677;27;40499968
31756595;31756762;244;40567806
31756595;31756762;88;40932026
31756598;31756553;22;41606033
31756601;31757370;302;40084168
31756604;31756761;57;42048970
31756609;31756594;30;40621228
31756634;31755996;267;42048967
31756641;31757895;543;41606031
31756649;31758311;872;41537670
31756677;31756594;27;40499967
31756677;31756705;7;40499970
31756677;31756707;53;40621234
31756681;31755510;464;42048588
31756681;31756397;119;42048587
31756705;31756677;7;40499969
31756705;31756804;53;40612453
31756705;31756848;42;40499972
31756707;31756677;53;40621233
31756732;31756822;55;40729721
31756751;31756898;65;40084432
31756759;31756281;198;40818607
31756759;31756854;32;40818608
31756759;31757397;220;40732849
31756761;31756905;64;41699448
31756762;31756782;31;40567807
31756766;31756530;113;40084447
31756766;31756854;114;40084451
31756766;31757606;258;40084450
31756779;31755976;271;39761826
31756779;31756525;142;39987650
31756779;31757148;128;41560013
31756780;31756634;57;41699449
31756782;31756827;24;42048586
31756790;31753753;1437;40084431
31756804;31756705;53;40612452
31756804;31756812;9;40612455
31756804;31756848;31;40621255
31756812;31756583;70;39832183
31756812;31756804;9;40612454
31756812;31757002;58;39832184
31756817;31756681;65;42044412
31756822;31756359;162;40729715
31756822;31756732;55;40729722
31756822;31756921;51;40729723
31756827;31756909;46;42044413
31756827;31757149;122;41909540
31756836;31756869;106;40612208
31756836;31756870;20;40612204
31756843;31756584;258;40835848
31756843;31758198;400;40835841
31756847;31756780;29;40852869
31756848;31756705;42;40499971
31756848;31756804;31;40621256
31756848;31756995;46;40499974
31756854;31756759;32;40818609
31756854;31756766;114;40084452
31756854;31757397;181;40084453
31756866;31756475;113;40959866
31756869;31756563;106;40415589
31756869;31756836;106;40612207
31756869;31757087;74;40415590
31756870;31756836;38;40612203
31756870;31757244;126;40612205
31756877;31756817;34;42044411
31756877;31756896;9;42044403
31756896;31756909;3;42044404
31756898;31757038;60;40084427
31756905;31757164;118;39796646
31756905;31757257;142;40444900
31756906;31756364;232;41461736
31756907;31757074;69;40031661
31756909;31756982;33;42044405
31756921;31756359;208;40729689
31756921;31756822;51;40729724
31756921;31757003;72;40729690
31756926;31755286;1180;39796403
31756927;31756790;64;40084430
31756931;31756877;40;42044402
31756937;31754342;827;40031660
31756938;31757666;215;40084433
31756963;31756461;225;40959875
31756963;31756994;9;40835844
31756978;31756931;12;42044406
31756978;31757041;54;42044409
31756982;31756978;6;42044407
31756982;31757149;52;42044408
31756983;31756963;18;40835843
31756983;31757087;166;40555037
31756994;31757012;19;40835846
31756994;31757167;109;40415586
31756995;31756848;46;40499973
31756995;31757002;9;40084165
31756995;31757319;134;41160320
31757002;31756812;58;39832185
31757002;31756995;9;40084166
31757002;31757356;115;40499935
31757003;31756921;72;40729691
31757012;31756983;11;40835845
31757012;31757469;162;40959874
31757038;31756938;160;40084436
31757038;31757666;247;40084428
31757041;31756817;120;40244325
31757041;31756931;52;42044410
31757041;31757129;37;41130292
31757074;31757740;303;40031662
31757084;31756927;62;41697427
31757087;31756869;74;40415591
31757087;31756983;166;40555038
31757087;31757261;97;40959938
31757087;31757469;127;40959871
31757094;31756906;77;41461737
31757094;31757138;12;40948394
31757095;31756847;104;40852870
31757108;31756937;64;40031657
